id,credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,annual_income,fico_category,int_rate_type
5321,1,all_other,0.1218,49.95,10.59663473,22.23,692,2220,6834,55.1,2,0,0,0,39999.99988,Good,High
5322,1,debt_consolidation,0.0859,347.72,10.20359214,24.49,767,6000,5401,19.4,1,0,0,0,26999.99987,Excellent,Low
5323,1,major_purchase,0.1461,55.17,8.699514748,5,677,8369.958333,369,3,1,1,0,0,5999.999999,Good,High
5324,1,debt_consolidation,0.1287,33.64,10.31011865,23.81,692,3989.958333,18154,91.2,0,0,0,0,30035.00008,Good,High
5325,1,small_business,0.1947,184.49,10.46310334,1.78,667,7619.958333,4198,44.2,0,1,0,1,34999.99998,Good,High
5326,1,credit_card,0.1148,824.22,11.09741002,5.89,782,4380,3577,9.4,2,0,0,0,65999.99993,Excellent,Low
5327,1,major_purchase,0.0859,221.28,10.81977828,6.17,742,4272.958333,6881,28.2,0,0,0,0,49999.99978,Excellent,Low
5328,1,major_purchase,0.1357,67.94,10.49127422,7.83,667,3509.958333,1790,34.4,0,0,0,0,36000.00009,Good,High
5329,1,debt_consolidation,0.1426,514.59,10.89673933,7.4,697,1500,1366,21,1,0,0,0,54000.00024,Good,High
5330,1,debt_consolidation,0.0774,156.1,10.81977828,4.51,772,4320.958333,928,2,2,0,0,0,49999.99978,Excellent,Low
5331,1,debt_consolidation,0.1357,424.61,10.62132735,23.94,687,3000,8180,83.5,2,0,0,0,41000.00018,Good,High
5332,1,all_other,0.0705,95.79,11.28978191,10.56,772,12689.95833,5378,18.8,0,0,0,0,79999.99971,Excellent,Low
5333,1,debt_consolidation,0.0774,112.39,11.60823564,7.78,742,5429.958333,15695,67.7,0,0,0,0,109999.9995,Excellent,Low
5334,1,home_improvement,0.1218,807.53,11.15625052,10.29,787,4656.958333,1026,14.5,0,0,0,0,69999.99993,Excellent,High
5335,1,home_improvement,0.0894,571.89,11.69524702,3.44,797,7529.958333,21807,43.6,0,0,0,0,119999.9998,Excellent,Low
5336,1,debt_consolidation,0.1982,556.1,10.68464561,5.22,667,1590,12390,98.3,1,0,0,0,43679.99998,Good,High
5337,1,credit_card,0.1392,204.83,11.4050284,10.35,697,3690,9572,96.7,1,0,0,0,89771.99985,Good,High
5338,1,debt_consolidation,0.0859,173.86,10.3859137,17.37,772,9806,14163,18.4,5,0,0,0,32399.99994,Excellent,Low
5339,1,all_other,0.1218,239.76,11.61728548,22.39,707,8969.958333,37591,77.2,0,0,0,0,111000,Excellent,High
5340,1,all_other,0.0774,156.1,11.22524339,2.34,792,4619.958333,0,0,0,0,0,0,74999.99981,Excellent,Low
5341,1,debt_consolidation,0.1531,382.97,10.81977828,22.9,662,2610,27297,80,0,0,0,0,49999.99978,Good,High
5342,1,home_improvement,0.1635,247.31,10.34817337,17.19,662,10620,0,33.29,0,3,0,0,31199.99988,Good,High
5343,1,all_other,0.1357,339.69,11.60823564,16.12,687,3330,1584,49.5,1,0,0,0,109999.9995,Good,High
5344,1,debt_consolidation,0.1357,679.37,11.31447453,12.34,702,4200,24387,36.6,0,0,0,0,82000.00031,Excellent,High
5345,1,credit_card,0.1531,870.39,11.72737243,16.65,707,10590,40413,85.6,0,0,0,0,123917.64,Excellent,High
5346,1,all_other,0.1531,348.16,10.59663473,14.31,672,2789.958333,980,32.7,3,0,0,1,39999.99988,Good,High
5347,1,all_other,0.1322,338.01,11.00209984,18.02,692,4589.958333,11188,42.7,2,0,0,0,59999.99993,Good,High
5348,1,all_other,0.167,88.76,11.8913619,24.12,682,10710,27433,56.8,1,0,0,0,145999.9999,Good,High
5349,1,debt_consolidation,0.1287,470.87,10.96819829,4.3,707,3239.958333,8752,53,0,0,0,0,58000.00003,Excellent,High
5350,1,debt_consolidation,0.0894,317.72,11.05089001,13.64,737,3989.958333,10326,27.8,1,0,0,0,63000.00029,Excellent,Low
5351,1,credit_card,0.1392,348.2,11.00209984,9.48,682,6570,18393,71.6,2,0,0,0,59999.99993,Good,High
5352,1,debt_consolidation,0.0859,347.72,9.952277717,16.46,752,3629.958333,4372,21.1,1,0,0,1,21000.00001,Excellent,Low
5353,1,debt_consolidation,0.1461,379.23,10.71441777,12,672,8639.958333,9311,40.5,0,0,0,0,45000.00006,Good,High
5354,1,debt_consolidation,0.1148,593.44,11.35040654,19.71,737,4050,3519,12.1,0,0,0,0,85000.00038,Excellent,Low
5355,1,all_other,0.0774,93.66,11.35035948,11.38,762,4474,265,3.3,1,0,0,0,84996.00038,Excellent,Low
5356,1,debt_consolidation,0.1183,596.41,10.59663473,12.42,737,3750,7658,36,0,0,0,0,39999.99988,Excellent,Low
5357,1,all_other,0.1183,265.08,10.91508846,17.72,712,3705,21470,85.5,0,0,0,0,54999.99977,Excellent,Low
5358,1,credit_card,0.1496,519.68,11.39414193,21.57,707,3599.958333,13724,87.4,0,0,0,1,88800.00009,Excellent,High
5359,1,debt_consolidation,0.1461,299.94,10.25132355,11.27,687,1170,3430,71.5,1,0,0,0,28320.00006,Good,High
5360,1,major_purchase,0.074,155.3,11.1844214,14.22,782,5759.958333,1751,6.1,0,0,0,0,72000.00014,Excellent,Low
5361,1,home_improvement,0.0774,156.1,11.11346857,1.81,777,7199.958333,4814,23.5,0,0,0,0,67068.41991,Excellent,Low
5362,1,debt_consolidation,0.1114,623.27,10.90753272,19.83,777,5730.958333,33809,22.1,1,0,0,0,54586.00008,Excellent,Low
5363,1,small_business,0.2017,447.01,11.22524339,11.25,672,4530,3672,79.8,0,0,0,0,74999.99981,Good,High
5364,1,debt_consolidation,0.1947,258.28,11.00209984,17.08,667,1590,13859,88.5,0,0,0,0,59999.99993,Good,High
5365,1,educational,0.1461,68.96,10.08580911,14.86,692,1349.958333,261,87,0,0,0,0,24000.00002,Good,High
5366,1,home_improvement,0.1253,234.27,11.47210347,21.43,692,4740,52264,82.8,1,0,0,0,95999.99996,Good,High
5367,1,debt_consolidation,0.1635,706.59,11.40756495,17.43,677,4410,14218,74.8,0,0,0,0,90000.00006,Good,High
5368,1,major_purchase,0.0774,124.88,10.71441777,19.63,757,4201,3417,15.3,1,0,0,0,45000.00006,Excellent,Low
5369,1,all_other,0.1218,499.5,11.59542669,12.25,727,6035,24573,87.4,1,0,0,0,108600.0004,Excellent,High
5370,1,small_business,0.1704,74.92,10.45045222,6.32,687,1950,8903,79.5,1,0,0,0,34559.9999,Good,High
5371,1,educational,0.0859,316.11,11.39075783,8.83,762,7229.958333,75336,32.6,0,0,0,0,88499.99991,Excellent,Low
5372,1,credit_card,0.0774,218.54,11.28499548,2.19,797,7259.958333,0,0,0,0,0,0,79618.00025,Excellent,Low
5373,1,home_improvement,0.1461,861.88,11.62625415,16.66,712,9120,65844,48.9,1,0,0,0,112000,Excellent,High
5374,1,debt_consolidation,0.0859,202.31,11.02179789,7.9,747,2759.958333,5418,8.2,1,0,0,0,61193.60013,Excellent,Low
5375,1,major_purchase,0.1114,131.22,9.798127037,2.8,742,2250,2135,46.4,1,0,0,0,18000,Excellent,Low
5376,1,debt_consolidation,0.0894,460.69,11.51292546,6.54,762,6930,7563,30,0,0,0,0,99999.9995,Excellent,Low
5377,1,debt_consolidation,0.1287,210.21,10.21504483,23.73,692,3239.958333,9166,73.9,2,0,0,0,27310.99999,Good,High
5378,1,all_other,0.1148,494.53,12.15477935,6.35,767,7229.958333,544,2.7,2,1,0,0,189999.9998,Excellent,Low
5379,1,all_other,0.1183,248.51,10.30895266,22.52,712,3599.958333,10131,39.6,0,0,0,0,29999.99998,Excellent,Low
5380,1,debt_consolidation,0.0894,114.38,10.46310334,23.92,722,2250,8151,57,1,0,0,0,34999.99998,Excellent,Low
5381,1,all_other,0.1253,160.64,9.505990614,2.05,717,3090,1554,23.9,2,0,0,0,13440,Excellent,High
5382,1,debt_consolidation,0.1114,500.26,11.59910316,8.69,752,3899.958333,4963,14.2,1,0,0,0,108999.9999,Excellent,Low
5383,1,credit_card,0.0859,113.8,11.00209984,2.9,742,3629.958333,3880,25,4,0,0,0,59999.99993,Excellent,Low
5384,1,debt_consolidation,0.1114,131.22,10.69194491,22.96,717,5490,13694,83.5,0,0,0,0,43999.99987,Excellent,Low
5385,1,all_other,0.0894,381.26,10.30895266,12.56,802,4349.958333,2316,4.8,0,0,0,0,29999.99998,Excellent,Low
5386,1,debt_consolidation,0.1565,510.8,11.48246626,18.73,662,4440.041667,31485,58.6,0,0,0,1,97000.00024,Good,High
5387,1,credit_card,0.1114,459.25,10.6666271,14.21,747,3720,14447,68.8,0,0,0,0,42899.99979,Excellent,Low
5388,1,debt_consolidation,0.1218,499.5,11.22524339,12.22,712,2849.958333,15191,83,1,0,0,0,74999.99981,Excellent,High
5389,1,all_other,0.1287,437.24,10.08580911,10.8,702,2640,9424,38.6,0,0,0,1,24000.00002,Excellent,High
5390,1,debt_consolidation,0.1426,720.43,11.01862914,18.85,692,5459.958333,18020,34.9,0,0,0,0,60999.99981,Good,High
5391,1,debt_consolidation,0.1426,626.08,10.858999,23.12,687,3627,13882,69.4,0,0,0,1,52000.00013,Good,High
5392,1,major_purchase,0.1114,393.65,10.85417971,24.7,737,3240.958333,9200,26.8,1,0,0,0,51749.99994,Excellent,Low
5393,1,small_business,0.1287,94.18,11.52132013,0.88,777,6918,2817,9.5,0,0,0,0,100842.9999,Excellent,High
5394,1,debt_consolidation,0.1635,538.77,10.91508846,23.21,677,3660,34715,96.7,1,0,0,0,54999.99977,Good,High
5395,1,all_other,0.1426,51.46,10.81977828,24.43,667,4229.958333,26669,92.6,0,1,0,0,49999.99978,Good,High
5396,1,all_other,0.1496,691.17,11.20612853,10.29,707,1531,12560,53,0,0,0,0,73580.0001,Excellent,High
5397,1,small_business,0.1461,655.03,11.38736224,5.56,792,9636,14653,44.3,3,0,0,0,88199.99982,Excellent,High
5398,1,debt_consolidation,0.1531,389.94,10.84544603,3.16,722,4319.958333,4138,98.5,0,0,0,0,51299.99994,Excellent,High
5399,1,debt_consolidation,0.1148,395.63,12.20607265,6.11,737,6960,2874,4.7,1,0,0,0,200000.0009,Excellent,Low
5400,1,major_purchase,0.0894,308.19,11.17043516,8.15,762,3420,6953,30.9,4,0,0,0,71000.00028,Excellent,Low
5401,1,debt_consolidation,0.0894,476.58,11.5228758,3.07,772,6869.958333,13648,20.7,1,0,0,0,101000.0004,Excellent,Low
5402,1,debt_consolidation,0.1148,52.75,11.12726298,9.21,702,3149.958333,2822,40.3,0,0,0,0,67999.99972,Excellent,Low
5403,1,debt_consolidation,0.0774,156.1,12.20607265,2.52,762,9270,17604,36.1,2,0,0,0,200000.0009,Excellent,Low
5404,1,debt_consolidation,0.0894,292.3,11.12726298,17.81,752,9300,38581,65.4,1,0,0,0,67999.99972,Excellent,Low
5405,1,debt_consolidation,0.1148,659.37,11.15625052,6.84,752,3480,5303,26.6,1,0,0,0,69999.99993,Excellent,Low
5406,1,debt_consolidation,0.1496,519.68,11.1124479,13.81,687,2640,13217,96.5,0,0,0,0,67000.00011,Good,High
5407,1,debt_consolidation,0.1183,198.81,10.98529272,20.4,702,1980,7278,30.1,0,0,0,0,58999.99983,Excellent,Low
5408,1,small_business,0.16,421.89,10.89673933,11.2,702,3945.958333,5418,33.9,3,0,0,1,54000.00024,Excellent,High
5409,1,debt_consolidation,0.0859,110.64,10.46310334,16.63,722,1860,3159,17.4,0,0,0,0,34999.99998,Excellent,Low
5410,1,debt_consolidation,0.1148,197.82,10.46253175,1.61,742,5369.958333,1926,6,4,3,0,1,34980.00005,Excellent,Low
5411,1,credit_card,0.0894,413.03,10.86145751,18.99,747,3209.958333,14385,50.3,1,0,0,0,52127.99993,Excellent,Low
5412,1,small_business,0.1392,68.28,10.82480563,1.58,757,1590,2138,14.4,0,0,0,0,50252.00019,Excellent,High
5413,1,debt_consolidation,0.1774,792.47,11.07906088,22.81,662,9329.958333,11328,39.9,2,1,0,0,64799.99985,Good,High
5414,1,credit_card,0.1739,645.26,11.35040654,23.48,667,6124.958333,11369,91.7,1,0,0,0,85000.00038,Good,High
5415,1,debt_consolidation,0.1392,136.55,10.10821619,4.16,682,1379.958333,2791,35.8,1,0,0,0,24543.84012,Good,High
5416,1,debt_consolidation,0.1183,198.81,10.82972862,7.96,702,3149.958333,16721,74.6,3,0,0,0,50500.00024,Excellent,Low
5417,1,debt_consolidation,0.1148,428.59,11.22524339,9.81,722,2879.958333,14132,67.6,3,0,0,0,74999.99981,Excellent,Low
5418,1,all_other,0.1322,473.21,10.78518684,4.57,717,2550,1937,84.2,1,0,0,0,48300.00002,Excellent,High
5419,1,debt_consolidation,0.167,647.9,10.93310697,23.72,707,6929.958333,27298,99.3,2,0,0,0,56000.00002,Excellent,High
5420,1,debt_consolidation,0.1496,836.68,11.69524702,20.15,702,4324.958333,68903,92.9,0,0,0,0,119999.9998,Excellent,High
5421,1,major_purchase,0.1392,170.69,10.30895266,18.04,672,1950,7768,42.9,1,0,0,0,29999.99998,Good,High
5422,1,all_other,0.0894,95.32,10.37349118,6.9,732,3450,11247,57.7,1,0,0,0,31999.99994,Excellent,Low
5423,1,credit_card,0.1287,336.34,11.31447453,12.67,697,3959.958333,33896,72.7,3,0,0,0,82000.00031,Good,High
5424,1,debt_consolidation,0.1357,288.74,9.903487553,14.94,692,1381.958333,4455,40.5,3,0,0,0,20000.00001,Good,High
5425,1,debt_consolidation,0.1565,384.85,10.42228135,11.36,682,2879.958333,10908,92.4,1,0,0,0,33600.00014,Good,High
5426,1,all_other,0.1218,166.5,10.59663473,5.64,697,2730,4388,43.9,0,0,0,0,39999.99988,Good,High
5427,1,debt_consolidation,0.1218,299.7,10.81977828,19.42,707,3989.958333,4711,77.2,3,0,0,0,49999.99978,Excellent,High
5428,1,debt_consolidation,0.1392,477.92,10.89673933,15,682,3853.041667,18270,52.7,0,0,0,1,54000.00024,Good,High
5429,1,all_other,0.1253,400.76,10.6454249,22.74,702,3030,19721,67.1,1,0,0,0,42000.00011,Excellent,High
5430,1,debt_consolidation,0.1253,501.16,10.30895266,16.08,712,3629.958333,6327,66.6,1,0,0,1,29999.99998,Excellent,High
5431,1,debt_consolidation,0.1322,229.85,11.25392155,10.59,707,4860,10730,95.8,0,0,0,0,77182.00014,Excellent,High
5432,1,debt_consolidation,0.1531,844.28,11.82041016,5.99,682,3930.958333,6548,63,0,0,0,1,135999.9994,Good,High
5433,1,debt_consolidation,0.1183,596.41,11.18191827,19.31,722,3720.041667,9918,21.1,1,0,0,0,71820.00016,Excellent,Low
5434,1,all_other,0.0859,455.19,11.12726298,7.82,802,8160,2889,14.5,1,0,0,0,67999.99972,Excellent,Low
5435,1,home_improvement,0.1392,273.1,10.30895266,20.16,697,1409.958333,1923,76.9,1,0,0,1,29999.99998,Good,High
5436,1,all_other,0.1183,828.35,12.75995776,4.87,812,6660,129224,4.6,0,0,0,0,348000.0004,Excellent,Low
5437,1,debt_consolidation,0.1461,379.23,10.91508846,19.03,692,4720.958333,10112,53.5,1,0,1,0,54999.99977,Good,High
5438,1,debt_consolidation,0.1253,324.63,11.15625052,9.89,707,7083,24427,45.6,0,0,0,0,69999.99993,Excellent,High
5439,1,debt_consolidation,0.1218,399.6,11.15625052,7.41,712,4112,14610,29.3,0,0,0,0,69999.99993,Excellent,High
5440,1,credit_card,0.1253,267.74,10.69194491,20.75,697,4020,6508,62,1,0,0,0,43999.99987,Good,High
5441,1,debt_consolidation,0.1183,115.97,10.66895539,23.79,707,2580,3564,57.5,1,0,0,0,42999.9998,Excellent,Low
5442,1,all_other,0.1148,296.72,11.60823564,11.02,712,8830,38771,38.5,1,0,0,0,109999.9995,Excellent,Low
5443,1,educational,0.1565,122.46,9.392661929,12,662,9479.958333,2383,95.3,0,1,0,0,12000,Good,High
5444,1,debt_consolidation,0.1114,209.95,9.957975738,20.34,722,6932,2639,12.2,1,0,0,0,21120,Excellent,Low
5445,1,all_other,0.0859,56.9,10.08580911,8.95,722,1860,1620,17.1,0,0,0,0,24000.00002,Excellent,Low
5446,1,debt_consolidation,0.1253,158.97,9.472396897,11.63,697,4140,4996,38.4,3,0,0,0,12996,Good,High
5447,1,debt_consolidation,0.1392,150.21,9.906682443,17.58,677,1750.958333,9390,83.8,0,0,0,0,20063.99999,Good,High
5448,1,debt_consolidation,0.1392,716.88,11.35040654,18.59,702,2973,26090,89.7,2,0,0,0,85000.00038,Excellent,High
5449,1,debt_consolidation,0.1496,528.34,10.98529272,24.08,677,5039.958333,22240,84.2,0,0,0,0,58999.99983,Good,High
5450,1,all_other,0.0774,187.32,10.30895266,14.75,767,7860,7552,15.8,2,0,0,0,29999.99998,Excellent,Low
5451,1,all_other,0.1392,681.89,11.73606902,14.16,692,3629.958333,8641,41.9,0,0,0,1,125000.0005,Good,High
5452,1,debt_consolidation,0.1183,563.28,10.91508846,12.7,737,2250,3644,52.1,1,0,0,0,54999.99977,Excellent,Low
5453,1,small_business,0.1774,180.11,10.71441777,10.35,667,4289.958333,3062,78.5,0,0,0,0,45000.00006,Good,High
5454,1,debt_consolidation,0.1218,106.56,10.6454249,20.91,697,3240.958333,973,48.6,3,0,0,0,42000.00011,Good,High
5455,1,all_other,0.1461,289.6,10.92593848,20.2,667,2220,22851,78.2,1,0,0,0,55599.99999,Good,High
5456,1,credit_card,0.1218,59.94,10.96819829,4.43,697,11790,8652,50.3,1,0,1,0,58000.00003,Good,High
5457,1,major_purchase,0.1183,101.89,10.1266311,12.91,697,3780,18988,60.7,2,0,0,0,24999.9999,Good,Low
5458,1,debt_consolidation,0.1739,716.95,11.62625415,8.88,667,4200,20755,89.5,2,0,0,0,112000,Good,High
5459,1,debt_consolidation,0.1531,278.53,10.62132735,8.2,662,1860,7979,48.7,0,1,0,0,41000.00018,Good,High
5460,1,all_other,0.1253,83.67,9.761463053,16.32,692,7320,1245,31.1,0,0,0,0,17352.00001,Good,High
5461,1,debt_consolidation,0.1496,692.9,10.89673933,11.78,682,1709.958333,25216,59.9,1,0,0,0,54000.00024,Good,High
5462,1,home_improvement,0.1218,499.5,12.07539432,10.19,717,3840,19315,72.1,2,0,0,0,175499.9997,Excellent,High
5463,1,major_purchase,0.1253,87.02,10.61624126,13.54,687,2159.958333,9847,24.1,1,0,0,0,40791.99989,Good,High
5464,1,educational,0.0894,158.86,9.729134165,14.93,732,3569.958333,6109,43.9,1,0,0,0,16799.99999,Excellent,Low
5465,1,debt_consolidation,0.1461,275.81,11.65268741,13.36,677,4349.958333,2884,96.8,2,0,0,1,115000.0003,Good,High
5466,1,credit_card,0.1392,307.24,11.35040654,9.19,677,2069.958333,40,1,2,0,0,0,85000.00038,Good,High
5467,1,all_other,0.1218,90.75,10.81977828,1.92,727,3209.958333,0,0,3,0,0,1,49999.99978,Excellent,High
5468,1,debt_consolidation,0.1183,497.01,11.38509209,19.7,732,6481.958333,32725,41.9,2,0,0,0,87999.9997,Excellent,Low
5469,1,all_other,0.1287,336.34,11.04132055,13.63,712,2340,5338,86.1,1,0,0,0,62399.99973,Excellent,High
5470,1,debt_consolidation,0.0774,280.97,10.9156156,11.88,777,11249.95833,8805,8.4,3,1,0,1,55029.00011,Excellent,Low
5471,1,credit_card,0.1114,147.62,10.37349118,12.98,727,2069.958333,10491,27,3,0,0,1,31999.99994,Excellent,Low
5472,1,major_purchase,0.1148,329.69,10.39352663,18.19,782,2160.958333,0,0,0,0,0,0,32647.60016,Excellent,Low
5473,1,credit_card,0.0894,57.19,11.21182037,13.28,717,4980.958333,34751,76.5,1,0,0,0,73999.99984,Excellent,Low
5474,1,major_purchase,0.1148,316.5,10.97382039,10.99,717,3660,4431,17.3,2,0,0,0,58327.00018,Excellent,Low
5475,1,all_other,0.0894,381.26,10.37349118,18.56,757,4739.958333,16588,38.3,1,0,0,0,31999.99994,Excellent,Low
5476,1,home_improvement,0.0894,444.81,11.2515607,15.8,752,9779.958333,1842,5,0,0,0,0,76999.99994,Excellent,Low
5477,1,all_other,0.0894,245.44,10.77895629,16.63,732,3629.958333,15355,35.5,2,0,0,0,48000.00001,Excellent,Low
5478,1,debt_consolidation,0.1496,415.74,10.59778407,19.78,687,1170,3147,73.2,0,0,0,0,40045.99991,Good,High
5479,1,credit_card,0.1913,918.02,11.90496755,18.54,662,4890,46031,77.4,1,1,0,1,147999.9996,Good,High
5480,1,debt_consolidation,0.1531,515.27,11.00209984,15.5,672,3629.958333,7237,45,1,1,0,1,59999.99993,Good,High
5481,1,small_business,0.16,703.15,10.56874953,8.14,757,1439.958333,2120,13.5,3,0,0,0,38900.00002,Excellent,High
5482,1,credit_card,0.1357,509.53,11.30220443,0.81,752,4770,981,1.1,7,1,0,1,80999.9997,Excellent,High
5483,1,major_purchase,0.0859,240.24,11.22524339,10.5,757,14400,12952,27.2,0,0,0,0,74999.99981,Excellent,Low
5484,1,debt_consolidation,0.1426,329.34,10.81977828,19.61,682,3150.958333,4301,93.5,0,1,0,0,49999.99978,Good,High
5485,1,small_business,0.1565,139.95,10.91508846,10.82,697,7949.958333,405,6.2,1,0,0,0,54999.99977,Good,High
5486,1,credit_card,0.1322,642.22,11.47210347,10.95,712,4319.958333,19304,41.8,2,1,0,0,95999.99996,Excellent,High
5487,1,small_business,0.1565,227.41,9.903487553,18.9,727,2429.958333,24,6,0,0,0,0,20000.00001,Excellent,High
5488,1,debt_consolidation,0.1565,209.92,10.48893816,22.89,682,2519.958333,5019,98.4,1,0,0,0,35916.00008,Good,High
5489,1,major_purchase,0.1148,395.63,10.30895266,2.8,732,5250,8526,15.6,2,0,0,0,29999.99998,Excellent,Low
5490,1,all_other,0.1392,85.35,10.6454249,21.17,667,2519.958333,20323,78.8,3,0,0,0,42000.00011,Good,High
5491,1,debt_consolidation,0.1148,494.53,10.727663,8.84,737,4410,13819,56.4,0,0,0,0,45600.00021,Excellent,Low
5492,1,all_other,0.1183,530.15,12.22587527,6.29,727,7559.958333,41977,25.4,1,0,0,0,203999.9994,Excellent,Low
5493,1,debt_consolidation,0.0774,206.05,14.12446477,0.62,782,4709.958333,20,0.1,2,0,0,0,1362000.006,Excellent,Low
5494,1,debt_consolidation,0.1357,543.5,11.00209984,18.58,697,2524.958333,24089,60.2,0,0,0,0,59999.99993,Good,High
5495,1,debt_consolidation,0.1253,803.2,11.00209984,17.9,732,4649.958333,26715,39.8,1,0,0,0,59999.99993,Excellent,High
5496,1,debt_consolidation,0.167,710.03,11.69524702,3.88,692,4650.958333,16725,99,1,0,0,0,119999.9998,Good,High
5497,1,credit_card,0.1114,68.89,9.574983486,6.75,712,3149.958333,2256,53.7,0,0,0,0,14400.00001,Excellent,Low
5498,1,debt_consolidation,0.0774,249.75,10.23995979,16.5,772,6720,7943,25.1,0,0,0,0,28000.00002,Excellent,Low
5499,1,all_other,0.1287,840.83,13.71015004,1.16,747,4890,30706,44,1,0,0,0,899999.9979,Excellent,High
5500,1,debt_consolidation,0.1392,327.72,11.19821472,13.55,682,8430,618,1.8,0,1,0,0,72999.99999,Good,High
5501,1,debt_consolidation,0.1183,157.39,9.862665558,22.69,717,3330,11023,79.3,0,0,0,0,19200,Excellent,Low
5502,1,all_other,0.1322,253.51,11.19821472,11.74,682,4384,21075,59.8,2,1,0,0,72999.99999,Good,High
5503,1,all_other,0.1531,452.6,10.42821608,20.52,712,1200,1867,66.7,1,0,0,0,33799.99995,Excellent,High
5504,1,debt_consolidation,0.0705,92.7,10.59663473,9.48,772,6179.958333,1326,18.2,0,0,0,0,39999.99988,Excellent,Low
5505,1,debt_consolidation,0.1114,196.83,10.77895629,8.82,722,3239.958333,3688,32.1,0,0,0,0,48000.00001,Excellent,Low
5506,1,debt_consolidation,0.1183,397.61,10.59663473,17.61,722,2190,7383,35,0,0,0,0,39999.99988,Excellent,Low
5507,1,debt_consolidation,0.1357,285.34,10.81977828,5.78,682,4380.958333,3743,83.2,2,1,0,1,49999.99978,Good,High
5508,1,major_purchase,0.1496,242.52,10.6454249,3.71,667,1920,1747,43.7,0,0,0,0,42000.00011,Good,High
5509,1,major_purchase,0.1322,283.93,10.81977828,12.5,707,2580,3972,92.4,3,0,0,0,49999.99978,Excellent,High
5510,1,debt_consolidation,0.1531,522.23,11.62625415,12.15,672,5369.958333,37859,82.5,1,1,0,0,112000,Good,High
5511,1,debt_consolidation,0.1392,187.76,11.29177992,21.48,677,6630,62680,84.5,1,0,0,0,80160.0003,Good,High
5512,1,all_other,0.1322,219.71,10.59663473,8.64,757,3209.958333,6770,18.8,6,0,0,1,39999.99988,Excellent,High
5513,1,home_improvement,0.074,77.65,10.81174611,1.33,797,7589.958333,1844,2.9,0,0,0,0,49599.99987,Excellent,Low
5514,1,debt_consolidation,0.1426,34.31,10.71441777,24.61,662,2554,7153,53.4,0,1,0,0,45000.00006,Good,High
5515,1,debt_consolidation,0.1635,556.44,10.77895629,18.13,717,1620,5481,99.7,0,0,0,0,48000.00001,Excellent,High
5516,1,all_other,0.1496,866.13,11.17504424,8.73,702,5069.958333,8414,24.5,1,1,0,0,71328.00027,Excellent,High
5517,1,debt_consolidation,0.1183,198.81,10.71441777,23.15,702,3632,13029,58.7,0,0,0,0,45000.00006,Excellent,Low
5518,1,debt_consolidation,0.1322,507.01,10.3809632,15.63,707,14879.95833,14489,89.4,0,0,0,0,32240.00011,Excellent,High
5519,1,credit_card,0.1287,201.8,10.96819829,18.12,687,3480,6184,85.9,1,0,0,0,58000.00003,Good,High
5520,1,all_other,0.0894,190.63,10.30895266,14.72,757,2099.958333,144,5.8,0,0,0,0,29999.99998,Excellent,Low
5521,1,all_other,0.1426,41.17,8.476371197,13.75,702,2580,0,36.5,0,0,0,1,4800,Excellent,High
5522,1,debt_consolidation,0.0894,174.75,11.28978191,9.29,742,3090,7057,49.3,4,0,0,0,79999.99971,Excellent,Low
5523,1,home_improvement,0.1183,414.18,10.91508846,1.07,737,3569.958333,2054,11.4,0,0,0,0,54999.99977,Excellent,Low
5524,1,debt_consolidation,0.1357,407.63,11.60823564,10.46,677,8339.958333,7259,59,0,0,1,0,109999.9995,Good,High
5525,1,debt_consolidation,0.1253,70.28,11.12726298,8.33,682,5429.958333,11023,72,3,0,1,0,67999.99972,Good,High
5526,1,all_other,0.1253,167.34,9.700146629,4.85,722,1110,1231,11.8,3,0,0,1,16320.00001,Excellent,High
5527,1,debt_consolidation,0.1635,551.14,11.42954386,14.45,662,4020,22689,84,0,0,0,0,92000.00037,Good,High
5528,1,debt_consolidation,0.1357,203.82,10.4341158,20.79,682,2310,5950,57.8,0,0,0,0,33999.99988,Good,High
5529,1,credit_card,0.1565,279.89,10.1266311,7.34,672,2160.958333,6706,97.2,1,0,0,0,24999.9999,Good,High
5530,1,small_business,0.1565,699.73,10.858999,0.35,797,9690.041667,39,0.6,1,0,0,0,52000.00013,Excellent,High
5531,1,debt_consolidation,0.1322,135.21,9.76995616,14.13,677,5759.958333,9874,62.5,1,0,0,0,17500,Good,High
5532,1,credit_card,0.1183,298.21,11.1844214,19.5,737,4500,12893,90.8,1,0,0,0,72000.00014,Excellent,Low
5533,1,debt_consolidation,0.1461,165.49,10.93310697,8.81,662,8220,5993,70.5,0,1,1,0,56000.00002,Good,High
5534,1,small_business,0.1531,269.82,11.75978554,24.08,712,8279.958333,39121,74.9,3,0,0,0,127999.9996,Excellent,High
5535,1,educational,0.1183,828.35,11.49272276,4.87,767,9630.041667,3142,8.6,3,0,0,0,98000.00023,Excellent,Low
5536,1,debt_consolidation,0.1218,249.75,10.50012383,13.02,707,4140,6528,42.7,1,0,0,1,36319.9999,Excellent,High
5537,1,debt_consolidation,0.1253,108.77,10.23995979,22.54,687,4110.041667,6211,58,2,0,0,0,28000.00002,Good,High
